source_id,source,branch,target_id,target,route,multiplicity,scale_weight,scale_weight_decimal,rule_derived
752,d5:r130:peven:b2,retarded,464,d5:r34:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
753,d5:r131:podd:b0,retarded,476,d5:r38:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
753,d5:r131:podd:b0,advanced,135,d4:r6:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
754,d5:r131:peven:b1,retarded,476,d5:r38:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
754,d5:r131:peven:b1,advanced,135,d4:r6:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
755,d5:r131:peven:b2,retarded,476,d5:r38:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
755,d5:r131:peven:b2,advanced,135,d4:r6:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
756,d5:r132:podd:b0,retarded,488,d5:r42:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
757,d5:r132:peven:b1,retarded,488,d5:r42:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
758,d5:r132:peven:b2,retarded,488,d5:r42:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
759,d5:r133:podd:b0,retarded,500,d5:r46:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
760,d5:r133:peven:b1,retarded,500,d5:r46:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
761,d5:r133:peven:b2,retarded,500,d5:r46:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
762,d5:r134:podd:b0,retarded,512,d5:r50:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
762,d5:r134:podd:b0,advanced,141,d4:r8:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
763,d5:r134:peven:b1,retarded,512,d5:r50:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
763,d5:r134:peven:b1,advanced,141,d4:r8:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
764,d5:r134:peven:b2,retarded,512,d5:r50:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
764,d5:r134:peven:b2,advanced,141,d4:r8:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
765,d5:r135:podd:b0,retarded,524,d5:r54:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
766,d5:r135:peven:b1,retarded,524,d5:r54:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
767,d5:r135:peven:b2,retarded,524,d5:r54:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
768,d5:r136:podd:b0,retarded,536,d5:r58:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
769,d5:r136:peven:b1,retarded,536,d5:r58:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
770,d5:r136:peven:b2,retarded,536,d5:r58:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
771,d5:r137:podd:b0,retarded,548,d5:r62:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
771,d5:r137:podd:b0,advanced,147,d4:r10:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
772,d5:r137:peven:b1,retarded,548,d5:r62:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
772,d5:r137:peven:b1,advanced,147,d4:r10:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
773,d5:r137:peven:b2,retarded,548,d5:r62:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
773,d5:r137:peven:b2,advanced,147,d4:r10:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
774,d5:r138:podd:b0,retarded,560,d5:r66:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
775,d5:r138:peven:b1,retarded,560,d5:r66:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
776,d5:r138:peven:b2,retarded,560,d5:r66:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
777,d5:r139:podd:b0,retarded,572,d5:r70:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
778,d5:r139:peven:b1,retarded,572,d5:r70:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
779,d5:r139:peven:b2,retarded,572,d5:r70:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
780,d5:r140:podd:b0,retarded,584,d5:r74:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
780,d5:r140:podd:b0,advanced,153,d4:r12:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
781,d5:r140:peven:b1,retarded,584,d5:r74:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
781,d5:r140:peven:b1,advanced,153,d4:r12:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
782,d5:r140:peven:b2,retarded,584,d5:r74:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
782,d5:r140:peven:b2,advanced,153,d4:r12:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
783,d5:r141:podd:b0,retarded,596,d5:r78:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
784,d5:r141:peven:b1,retarded,596,d5:r78:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
785,d5:r141:peven:b2,retarded,596,d5:r78:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
786,d5:r142:podd:b0,retarded,608,d5:r82:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
787,d5:r142:peven:b1,retarded,608,d5:r82:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
788,d5:r142:peven:b2,retarded,608,d5:r82:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
789,d5:r143:podd:b0,retarded,620,d5:r86:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
789,d5:r143:podd:b0,advanced,159,d4:r14:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
790,d5:r143:peven:b1,retarded,620,d5:r86:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
790,d5:r143:peven:b1,advanced,159,d4:r14:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
791,d5:r143:peven:b2,retarded,620,d5:r86:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
791,d5:r143:peven:b2,advanced,159,d4:r14:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
792,d5:r144:podd:b0,retarded,632,d5:r90:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
793,d5:r144:peven:b1,retarded,632,d5:r90:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
794,d5:r144:peven:b2,retarded,632,d5:r90:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
795,d5:r145:podd:b0,retarded,644,d5:r94:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
796,d5:r145:peven:b1,retarded,644,d5:r94:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
797,d5:r145:peven:b2,retarded,644,d5:r94:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
798,d5:r146:podd:b0,retarded,656,d5:r98:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
798,d5:r146:podd:b0,advanced,165,d4:r16:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
799,d5:r146:peven:b1,retarded,656,d5:r98:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
799,d5:r146:peven:b1,advanced,165,d4:r16:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
800,d5:r146:peven:b2,retarded,656,d5:r98:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
800,d5:r146:peven:b2,advanced,165,d4:r16:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
801,d5:r147:podd:b0,retarded,668,d5:r102:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
802,d5:r147:peven:b1,retarded,668,d5:r102:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
803,d5:r147:peven:b2,retarded,668,d5:r102:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
804,d5:r148:podd:b0,retarded,680,d5:r106:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
805,d5:r148:peven:b1,retarded,680,d5:r106:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
806,d5:r148:peven:b2,retarded,680,d5:r106:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
807,d5:r149:podd:b0,retarded,692,d5:r110:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
807,d5:r149:podd:b0,advanced,171,d4:r18:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
808,d5:r149:peven:b1,retarded,692,d5:r110:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
808,d5:r149:peven:b1,advanced,171,d4:r18:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
809,d5:r149:peven:b2,retarded,692,d5:r110:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
809,d5:r149:peven:b2,advanced,171,d4:r18:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
810,d5:r150:podd:b0,retarded,704,d5:r114:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
811,d5:r150:peven:b1,retarded,704,d5:r114:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
812,d5:r150:peven:b2,retarded,704,d5:r114:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
813,d5:r151:podd:b0,retarded,716,d5:r118:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
814,d5:r151:peven:b1,retarded,716,d5:r118:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
815,d5:r151:peven:b2,retarded,716,d5:r118:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
816,d5:r152:podd:b0,retarded,728,d5:r122:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
816,d5:r152:podd:b0,advanced,177,d4:r20:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
817,d5:r152:peven:b1,retarded,728,d5:r122:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
817,d5:r152:peven:b1,advanced,177,d4:r20:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
818,d5:r152:peven:b2,retarded,728,d5:r122:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
818,d5:r152:peven:b2,advanced,177,d4:r20:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
819,d5:r153:podd:b0,retarded,740,d5:r126:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
820,d5:r153:peven:b1,retarded,740,d5:r126:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
821,d5:r153:peven:b2,retarded,740,d5:r126:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
822,d5:r154:podd:b0,retarded,752,d5:r130:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
823,d5:r154:peven:b1,retarded,752,d5:r130:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
824,d5:r154:peven:b2,retarded,752,d5:r130:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
825,d5:r155:podd:b0,retarded,764,d5:r134:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
825,d5:r155:podd:b0,advanced,183,d4:r22:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
826,d5:r155:peven:b1,retarded,764,d5:r134:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
826,d5:r155:peven:b1,advanced,183,d4:r22:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
827,d5:r155:peven:b2,retarded,764,d5:r134:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
827,d5:r155:peven:b2,advanced,183,d4:r22:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
828,d5:r156:podd:b0,retarded,776,d5:r138:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
829,d5:r156:peven:b1,retarded,776,d5:r138:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
830,d5:r156:peven:b2,retarded,776,d5:r138:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
831,d5:r157:podd:b0,retarded,788,d5:r142:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
832,d5:r157:peven:b1,retarded,788,d5:r142:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
833,d5:r157:peven:b2,retarded,788,d5:r142:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
834,d5:r158:podd:b0,retarded,800,d5:r146:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
834,d5:r158:podd:b0,advanced,189,d4:r24:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
835,d5:r158:peven:b1,retarded,800,d5:r146:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
835,d5:r158:peven:b1,advanced,189,d4:r24:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
836,d5:r158:peven:b2,retarded,800,d5:r146:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
836,d5:r158:peven:b2,advanced,189,d4:r24:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
837,d5:r159:podd:b0,retarded,812,d5:r150:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
838,d5:r159:peven:b1,retarded,812,d5:r150:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
839,d5:r159:peven:b2,retarded,812,d5:r150:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
840,d5:r160:podd:b0,retarded,824,d5:r154:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
841,d5:r160:peven:b1,retarded,824,d5:r154:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
842,d5:r160:peven:b2,retarded,824,d5:r154:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
843,d5:r161:podd:b0,retarded,836,d5:r158:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
843,d5:r161:podd:b0,advanced,195,d4:r26:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
844,d5:r161:peven:b1,retarded,836,d5:r158:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
844,d5:r161:peven:b1,advanced,195,d4:r26:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
845,d5:r161:peven:b2,retarded,836,d5:r158:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
845,d5:r161:peven:b2,advanced,195,d4:r26:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
846,d5:r162:podd:b0,retarded,848,d5:r162:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
847,d5:r162:peven:b1,retarded,848,d5:r162:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
848,d5:r162:peven:b2,retarded,848,d5:r162:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
849,d5:r163:podd:b0,retarded,860,d5:r166:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
850,d5:r163:peven:b1,retarded,860,d5:r166:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
851,d5:r163:peven:b2,retarded,860,d5:r166:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
852,d5:r164:podd:b0,retarded,872,d5:r170:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
852,d5:r164:podd:b0,advanced,201,d4:r28:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
853,d5:r164:peven:b1,retarded,872,d5:r170:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
853,d5:r164:peven:b1,advanced,201,d4:r28:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
854,d5:r164:peven:b2,retarded,872,d5:r170:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
854,d5:r164:peven:b2,advanced,201,d4:r28:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
855,d5:r165:podd:b0,retarded,884,d5:r174:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
856,d5:r165:peven:b1,retarded,884,d5:r174:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
857,d5:r165:peven:b2,retarded,884,d5:r174:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
858,d5:r166:podd:b0,retarded,896,d5:r178:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
859,d5:r166:peven:b1,retarded,896,d5:r178:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
860,d5:r166:peven:b2,retarded,896,d5:r178:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
861,d5:r167:podd:b0,retarded,908,d5:r182:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
861,d5:r167:podd:b0,advanced,207,d4:r30:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
862,d5:r167:peven:b1,retarded,908,d5:r182:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
862,d5:r167:peven:b1,advanced,207,d4:r30:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
863,d5:r167:peven:b2,retarded,908,d5:r182:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
863,d5:r167:peven:b2,advanced,207,d4:r30:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
864,d5:r168:podd:b0,retarded,920,d5:r186:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
865,d5:r168:peven:b1,retarded,920,d5:r186:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
866,d5:r168:peven:b2,retarded,920,d5:r186:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
867,d5:r169:podd:b0,retarded,932,d5:r190:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
868,d5:r169:peven:b1,retarded,932,d5:r190:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
869,d5:r169:peven:b2,retarded,932,d5:r190:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
870,d5:r170:podd:b0,retarded,944,d5:r194:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
870,d5:r170:podd:b0,advanced,213,d4:r32:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
871,d5:r170:peven:b1,retarded,944,d5:r194:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
871,d5:r170:peven:b1,advanced,213,d4:r32:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
872,d5:r170:peven:b2,retarded,944,d5:r194:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
872,d5:r170:peven:b2,advanced,213,d4:r32:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
873,d5:r171:podd:b0,retarded,956,d5:r198:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
874,d5:r171:peven:b1,retarded,956,d5:r198:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
875,d5:r171:peven:b2,retarded,956,d5:r198:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
876,d5:r172:podd:b0,retarded,968,d5:r202:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
877,d5:r172:peven:b1,retarded,968,d5:r202:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
878,d5:r172:peven:b2,retarded,968,d5:r202:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
879,d5:r173:podd:b0,retarded,980,d5:r206:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
879,d5:r173:podd:b0,advanced,219,d4:r34:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
880,d5:r173:peven:b1,retarded,980,d5:r206:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
880,d5:r173:peven:b1,advanced,219,d4:r34:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
881,d5:r173:peven:b2,retarded,980,d5:r206:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
881,d5:r173:peven:b2,advanced,219,d4:r34:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
882,d5:r174:podd:b0,retarded,992,d5:r210:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
883,d5:r174:peven:b1,retarded,992,d5:r210:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
884,d5:r174:peven:b2,retarded,992,d5:r210:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
885,d5:r175:podd:b0,retarded,1004,d5:r214:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
886,d5:r175:peven:b1,retarded,1004,d5:r214:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
887,d5:r175:peven:b2,retarded,1004,d5:r214:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
888,d5:r176:podd:b0,retarded,1016,d5:r218:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
888,d5:r176:podd:b0,advanced,225,d4:r36:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
889,d5:r176:peven:b1,retarded,1016,d5:r218:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
889,d5:r176:peven:b1,advanced,225,d4:r36:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
890,d5:r176:peven:b2,retarded,1016,d5:r218:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
890,d5:r176:peven:b2,advanced,225,d4:r36:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
891,d5:r177:podd:b0,retarded,1028,d5:r222:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
892,d5:r177:peven:b1,retarded,1028,d5:r222:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
893,d5:r177:peven:b2,retarded,1028,d5:r222:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
894,d5:r178:podd:b0,retarded,1040,d5:r226:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
895,d5:r178:peven:b1,retarded,1040,d5:r226:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
896,d5:r178:peven:b2,retarded,1040,d5:r226:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
897,d5:r179:podd:b0,retarded,1052,d5:r230:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
897,d5:r179:podd:b0,advanced,231,d4:r38:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
898,d5:r179:peven:b1,retarded,1052,d5:r230:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
898,d5:r179:peven:b1,advanced,231,d4:r38:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
899,d5:r179:peven:b2,retarded,1052,d5:r230:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
899,d5:r179:peven:b2,advanced,231,d4:r38:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
900,d5:r180:podd:b0,retarded,1064,d5:r234:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
901,d5:r180:peven:b1,retarded,1064,d5:r234:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
902,d5:r180:peven:b2,retarded,1064,d5:r234:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
903,d5:r181:podd:b0,retarded,1076,d5:r238:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
904,d5:r181:peven:b1,retarded,1076,d5:r238:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
905,d5:r181:peven:b2,retarded,1076,d5:r238:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
906,d5:r182:podd:b0,retarded,1088,d5:r242:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
906,d5:r182:podd:b0,advanced,237,d4:r40:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
907,d5:r182:peven:b1,retarded,1088,d5:r242:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
907,d5:r182:peven:b1,advanced,237,d4:r40:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
908,d5:r182:peven:b2,retarded,1088,d5:r242:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
908,d5:r182:peven:b2,advanced,237,d4:r40:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
909,d5:r183:podd:b0,retarded,371,d5:r3:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
910,d5:r183:peven:b1,retarded,371,d5:r3:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
911,d5:r183:peven:b2,retarded,371,d5:r3:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
912,d5:r184:podd:b0,retarded,383,d5:r7:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
913,d5:r184:peven:b1,retarded,383,d5:r7:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
914,d5:r184:peven:b2,retarded,383,d5:r7:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
915,d5:r185:podd:b0,retarded,395,d5:r11:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
915,d5:r185:podd:b0,advanced,243,d4:r42:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
916,d5:r185:peven:b1,retarded,395,d5:r11:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
916,d5:r185:peven:b1,advanced,243,d4:r42:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
917,d5:r185:peven:b2,retarded,395,d5:r11:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
917,d5:r185:peven:b2,advanced,243,d4:r42:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
918,d5:r186:podd:b0,retarded,407,d5:r15:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
919,d5:r186:peven:b1,retarded,407,d5:r15:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
920,d5:r186:peven:b2,retarded,407,d5:r15:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
921,d5:r187:podd:b0,retarded,419,d5:r19:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
922,d5:r187:peven:b1,retarded,419,d5:r19:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
923,d5:r187:peven:b2,retarded,419,d5:r19:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
924,d5:r188:podd:b0,retarded,431,d5:r23:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
924,d5:r188:podd:b0,advanced,249,d4:r44:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
925,d5:r188:peven:b1,retarded,431,d5:r23:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
925,d5:r188:peven:b1,advanced,249,d4:r44:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
926,d5:r188:peven:b2,retarded,431,d5:r23:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
926,d5:r188:peven:b2,advanced,249,d4:r44:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
927,d5:r189:podd:b0,retarded,443,d5:r27:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
928,d5:r189:peven:b1,retarded,443,d5:r27:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
929,d5:r189:peven:b2,retarded,443,d5:r27:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
