phase,interval_lower,interval_upper_exclusive,modulus,parent_class,parent_residue,lift,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,interval_hook,root_residue_hook,lift_index_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,1,10369,36,2,2,0,8318,5545,11090,8,2129408,2129280,2095,1776,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8318,5545,11090,9,4258816,4258560,4301,3544,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8318,5545,11090,10,8517632,8517120,8236,6865,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8426,5617,11234,8,2157056,2156928,1203,1048,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8426,5617,11234,9,4314112,4313856,2368,2092,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8426,5617,11234,10,8628224,8627712,4808,4272,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8534,5689,11378,8,2184704,2184576,907,745,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8534,5689,11378,9,4369408,4369152,1841,1339,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8534,5689,11378,10,8738816,8738304,3820,2784,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8642,5761,11522,8,2212352,2212224,1656,1496,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8642,5761,11522,9,4424704,4424448,3197,2840,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8642,5761,11522,10,8849408,8848896,6077,5451,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8750,5833,11666,8,2240000,2239872,1250,1008,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8750,5833,11666,9,4480000,4479744,2650,2192,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8750,5833,11666,10,8960000,8959488,5195,4368,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8858,5905,11810,8,2267648,2267520,695,487,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8858,5905,11810,9,4535296,4535040,1332,924,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8858,5905,11810,10,9070592,9070080,2565,1833,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8966,5977,11954,8,2295296,2295168,2396,1870,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8966,5977,11954,9,4590592,4590336,5034,4006,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,8966,5977,11954,10,9181184,9180672,10248,8115,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9074,6049,12098,8,2322944,2322816,824,656,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9074,6049,12098,9,4645888,4645632,1793,1308,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9074,6049,12098,10,9291776,9291264,3519,2561,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9182,6121,12242,8,2350592,2350464,825,675,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9182,6121,12242,9,4701184,4700928,1650,1357,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9182,6121,12242,10,9402368,9401856,3257,2734,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9290,6193,12386,8,2378240,2378112,2015,1846,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9290,6193,12386,9,4756480,4756224,3930,3589,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9290,6193,12386,10,9512960,9512448,7327,6650,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9398,6265,12530,8,2405888,2405760,4220,3921,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9398,6265,12530,9,4811776,4811520,8001,7334,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9398,6265,12530,10,9623552,9623040,15723,14485,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9506,6337,12674,8,2433536,2433408,1998,1871,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9506,6337,12674,9,4867072,4866816,4124,3898,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9506,6337,12674,10,9734144,9733632,7794,7374,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9614,6409,12818,8,2461184,2461056,3998,3713,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9614,6409,12818,9,4922368,4922112,8339,7610,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9614,6409,12818,10,9844736,9844224,16296,14838,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9722,6481,12962,8,2488832,2488704,1461,793,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9722,6481,12962,9,4977664,4977408,2869,1517,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9722,6481,12962,10,9955328,9954816,5519,2963,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9830,6553,13106,8,2516480,2516352,716,544,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9830,6553,13106,9,5032960,5032704,1415,1037,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9830,6553,13106,10,10065920,10065408,3073,2361,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9938,6625,13250,8,2544128,2544000,1265,956,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9938,6625,13250,9,5088256,5088000,2338,1787,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,9938,6625,13250,10,10176512,10176000,5023,3417,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10046,6697,13394,8,2571776,2571648,1041,688,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10046,6697,13394,9,5143552,5143296,2199,1513,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10046,6697,13394,10,10287104,10286592,4170,2804,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10154,6769,13538,8,2599424,2599296,1007,774,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10154,6769,13538,9,5198848,5198592,2079,1658,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10154,6769,13538,10,10397696,10397184,4056,3301,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10262,6841,13682,8,2627072,2626944,1076,710,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10262,6841,13682,9,5254144,5253888,2096,1428,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,0,10262,6841,13682,10,10508288,10507776,3942,2701,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,38,25,50,8,9728,9600,952,183,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,38,25,50,9,19456,19200,1820,354,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,38,25,50,10,38912,38400,3468,663,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,146,97,194,8,37376,37248,921,566,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,146,97,194,9,74752,74496,1821,1140,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,146,97,194,10,149504,148992,3575,2156,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,254,169,338,8,65024,64896,824,538,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,254,169,338,9,130048,129792,1538,981,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,254,169,338,10,260096,259584,3412,2122,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,362,241,482,8,92672,92544,799,156,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,362,241,482,9,185344,185088,1467,293,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,362,241,482,10,370688,370176,3136,535,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,470,313,626,8,120320,120192,1019,273,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,470,313,626,9,240640,240384,2226,772,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,470,313,626,10,481280,480768,4171,1428,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,578,385,770,8,147968,147840,688,261,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,578,385,770,9,295936,295680,1343,480,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,578,385,770,10,591872,591360,2586,978,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,686,457,914,8,175616,175488,1556,241,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,686,457,914,9,351232,350976,2965,428,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,686,457,914,10,702464,701952,6024,807,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,794,529,1058,8,203264,203136,1023,584,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,794,529,1058,9,406528,406272,1904,1112,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,794,529,1058,10,813056,812544,3822,2255,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,902,601,1202,8,230912,230784,719,161,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,902,601,1202,9,461824,461568,1380,284,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,902,601,1202,10,923648,923136,2701,547,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1010,673,1346,8,258560,258432,3273,436,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1010,673,1346,9,517120,516864,6582,944,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1010,673,1346,10,1034240,1033728,12932,1836,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1118,745,1490,8,286208,286080,553,210,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1118,745,1490,9,572416,572160,1060,388,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1118,745,1490,10,1144832,1144320,2016,777,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1226,817,1634,8,313856,313728,1121,800,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1226,817,1634,9,627712,627456,2280,1595,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1226,817,1634,10,1255424,1254912,4633,3057,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1334,889,1778,8,341504,341376,1374,324,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1334,889,1778,9,683008,682752,2653,633,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1334,889,1778,10,1366016,1365504,5466,1227,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1442,961,1922,8,369152,369024,2045,1750,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1442,961,1922,9,738304,738048,3910,3299,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1442,961,1922,10,1476608,1476096,9711,8428,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1550,1033,2066,8,396800,396672,658,227,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1550,1033,2066,9,793600,793344,1301,431,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1550,1033,2066,10,1587200,1586688,2433,777,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1658,1105,2210,8,424448,424320,832,145,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1658,1105,2210,9,848896,848640,1637,275,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1658,1105,2210,10,1697792,1697280,3305,529,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1766,1177,2354,8,452096,451968,1062,762,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1766,1177,2354,9,904192,903936,2244,1662,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1766,1177,2354,10,1808384,1807872,4648,3406,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1874,1249,2498,8,479744,479616,1607,161,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1874,1249,2498,9,959488,959232,3051,282,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1874,1249,2498,10,1918976,1918464,6242,592,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1982,1321,2642,8,507392,507264,2435,714,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1982,1321,2642,9,1014784,1014528,4868,1584,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,1982,1321,2642,10,2029568,2029056,9146,2960,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2090,1393,2786,8,535040,534912,658,256,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2090,1393,2786,9,1070080,1069824,1197,466,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2090,1393,2786,10,2140160,2139648,2381,823,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2198,1465,2930,8,562688,562560,1248,361,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2198,1465,2930,9,1125376,1125120,2357,711,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2198,1465,2930,10,2250752,2250240,4616,1586,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2306,1537,3074,8,590336,590208,794,201,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2306,1537,3074,9,1180672,1180416,1530,436,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2306,1537,3074,10,2361344,2360832,3204,819,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2414,1609,3218,8,617984,617856,1374,948,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2414,1609,3218,9,1235968,1235712,2593,1760,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2414,1609,3218,10,2471936,2471424,4966,3485,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2522,1681,3362,8,645632,645504,730,181,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2522,1681,3362,9,1291264,1291008,1763,342,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2522,1681,3362,10,2582528,2582016,3720,581,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2630,1753,3506,8,673280,673152,1357,198,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2630,1753,3506,9,1346560,1346304,2632,435,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2630,1753,3506,10,2693120,2692608,5442,1164,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2738,1825,3650,8,700928,700800,657,346,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2738,1825,3650,9,1401856,1401600,1421,697,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2738,1825,3650,10,2803712,2803200,2908,1279,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2846,1897,3794,8,728576,728448,964,279,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2846,1897,3794,9,1457152,1456896,1997,488,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2846,1897,3794,10,2914304,2913792,3893,914,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2954,1969,3938,8,756224,756096,2166,177,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2954,1969,3938,9,1512448,1512192,4042,313,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,2954,1969,3938,10,3024896,3024384,7628,540,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3062,2041,4082,8,783872,783744,504,209,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3062,2041,4082,9,1567744,1567488,1072,463,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3062,2041,4082,10,3135488,3134976,1953,832,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3170,2113,4226,8,811520,811392,1379,1095,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3170,2113,4226,9,1623040,1622784,2742,2186,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3170,2113,4226,10,3246080,3245568,5470,4425,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3278,2185,4370,8,839168,839040,1584,214,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3278,2185,4370,9,1678336,1678080,3484,451,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3278,2185,4370,10,3356672,3356160,6963,960,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3386,2257,4514,8,866816,866688,738,217,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3386,2257,4514,9,1733632,1733376,1370,384,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3386,2257,4514,10,3467264,3466752,2738,869,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3494,2329,4658,8,894464,894336,895,416,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3494,2329,4658,9,1788928,1788672,1865,801,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3494,2329,4658,10,3577856,3577344,4113,1494,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3602,2401,4802,8,922112,921984,803,219,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3602,2401,4802,9,1844224,1843968,1454,392,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3602,2401,4802,10,3688448,3687936,3051,715,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3710,2473,4946,8,949760,949632,1109,367,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3710,2473,4946,9,1899520,1899264,2104,659,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3710,2473,4946,10,3799040,3798528,4100,1246,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3818,2545,5090,8,977408,977280,851,194,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3818,2545,5090,9,1954816,1954560,1842,514,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3818,2545,5090,10,3909632,3909120,3472,963,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3926,2617,5234,8,1005056,1004928,2505,288,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3926,2617,5234,9,2010112,2009856,4909,536,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,3926,2617,5234,10,4020224,4019712,9443,966,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,2,1,4034,2689,5378,8,1032704,1032576,780,418,True,True,True,True,True,True,True,True
