phase,modulus,parent_class,parent_residue,lift,q,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,root_residue_hook,lift_index_hook,q_membership_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,36,2,29,2,0,101,67,134,10,103424,102912,7991,5035,True,True,True,True,True,True,True,True
calibration,36,2,29,2,1,209,139,278,8,53504,53376,1174,312,True,True,True,True,True,True,True,True
calibration,36,2,29,2,1,209,139,278,9,107008,106752,2282,577,True,True,True,True,True,True,True,True
calibration,36,2,29,2,1,209,139,278,10,214016,213504,4209,1013,True,True,True,True,True,True,True,True
calibration,36,2,29,2,2,317,211,422,8,81152,81024,1548,1317,True,True,True,True,True,True,True,True
calibration,36,2,29,2,2,317,211,422,9,162304,162048,3053,2612,True,True,True,True,True,True,True,True
calibration,36,2,29,2,2,317,211,422,10,324608,324096,6548,5384,True,True,True,True,True,True,True,True
calibration,36,2,29,2,3,425,283,566,8,108800,108672,23825,22621,True,True,True,True,True,True,True,True
calibration,36,2,29,2,3,425,283,566,9,217600,217344,46400,44119,True,True,True,True,True,True,True,True
calibration,36,2,29,2,3,425,283,566,10,435200,434688,91736,87316,True,True,True,True,True,True,True,True
calibration,36,2,29,2,4,533,355,710,8,136448,136320,1831,457,True,True,True,True,True,True,True,True
calibration,36,2,29,2,4,533,355,710,9,272896,272640,3542,838,True,True,True,True,True,True,True,True
calibration,36,2,29,2,4,533,355,710,10,545792,545280,6859,1642,True,True,True,True,True,True,True,True
calibration,36,2,29,2,5,641,427,854,8,164096,163968,3172,2418,True,True,True,True,True,True,True,True
calibration,36,2,29,2,5,641,427,854,9,328192,327936,6796,5435,True,True,True,True,True,True,True,True
calibration,36,2,29,2,5,641,427,854,10,656384,655872,12955,10323,True,True,True,True,True,True,True,True
calibration,36,2,29,2,6,749,499,998,8,191744,191616,2473,2102,True,True,True,True,True,True,True,True
calibration,36,2,29,2,6,749,499,998,9,383488,383232,5068,4349,True,True,True,True,True,True,True,True
calibration,36,2,29,2,6,749,499,998,10,766976,766464,9768,8381,True,True,True,True,True,True,True,True
calibration,36,2,29,2,7,857,571,1142,8,219392,219264,999,503,True,True,True,True,True,True,True,True
calibration,36,2,29,2,7,857,571,1142,9,438784,438528,1948,931,True,True,True,True,True,True,True,True
calibration,36,2,29,2,7,857,571,1142,10,877568,877056,3725,1717,True,True,True,True,True,True,True,True
calibration,36,8,8,0,0,8,5,5,8,2048,1920,807,677,True,True,True,True,True,True,True,True
calibration,36,8,8,0,0,8,5,5,9,4096,3840,1597,1320,True,True,True,True,True,True,True,True
calibration,36,8,8,0,0,8,5,5,10,8192,7680,5087,4455,True,True,True,True,True,True,True,True
calibration,36,8,8,0,1,116,77,77,8,29696,29568,1043,942,True,True,True,True,True,True,True,True
calibration,36,8,8,0,1,116,77,77,9,59392,59136,1852,1666,True,True,True,True,True,True,True,True
calibration,36,8,8,0,1,116,77,77,10,118784,118272,3581,3164,True,True,True,True,True,True,True,True
calibration,36,8,8,0,2,224,149,149,8,57344,57216,603,408,True,True,True,True,True,True,True,True
calibration,36,8,8,0,2,224,149,149,9,114688,114432,1188,817,True,True,True,True,True,True,True,True
calibration,36,8,8,0,2,224,149,149,10,229376,228864,2433,1707,True,True,True,True,True,True,True,True
calibration,36,8,8,0,3,332,221,221,8,84992,84864,780,659,True,True,True,True,True,True,True,True
calibration,36,8,8,0,3,332,221,221,9,169984,169728,1448,1225,True,True,True,True,True,True,True,True
calibration,36,8,8,0,3,332,221,221,10,339968,339456,2818,2429,True,True,True,True,True,True,True,True
calibration,36,8,8,0,4,440,293,293,8,112640,112512,608,302,True,True,True,True,True,True,True,True
calibration,36,8,8,0,4,440,293,293,9,225280,225024,1176,601,True,True,True,True,True,True,True,True
calibration,36,8,8,0,4,440,293,293,10,450560,450048,2186,1153,True,True,True,True,True,True,True,True
calibration,36,8,8,0,5,548,365,365,8,140288,140160,1623,1484,True,True,True,True,True,True,True,True
calibration,36,8,8,0,5,548,365,365,9,280576,280320,3057,2778,True,True,True,True,True,True,True,True
calibration,36,8,8,0,5,548,365,365,10,561152,560640,5833,5299,True,True,True,True,True,True,True,True
calibration,36,8,8,0,6,656,437,437,8,167936,167808,874,753,True,True,True,True,True,True,True,True
calibration,36,8,8,0,6,656,437,437,9,335872,335616,1862,1462,True,True,True,True,True,True,True,True
calibration,36,8,8,0,6,656,437,437,10,671744,671232,3603,2923,True,True,True,True,True,True,True,True
calibration,36,8,8,0,7,764,509,509,8,195584,195456,421,304,True,True,True,True,True,True,True,True
calibration,36,8,8,0,7,764,509,509,9,391168,390912,753,561,True,True,True,True,True,True,True,True
calibration,36,8,8,0,7,764,509,509,10,782336,781824,1318,994,True,True,True,True,True,True,True,True
calibration,36,8,8,1,0,44,29,29,8,11264,11136,1606,1505,True,True,True,True,True,True,True,True
calibration,36,8,8,1,0,44,29,29,9,22528,22272,2967,2763,True,True,True,True,True,True,True,True
calibration,36,8,8,1,0,44,29,29,10,45056,44544,6013,5598,True,True,True,True,True,True,True,True
calibration,36,8,8,1,1,152,101,101,8,38912,38784,2802,2721,True,True,True,True,True,True,True,True
calibration,36,8,8,1,1,152,101,101,9,77824,77568,6182,6008,True,True,True,True,True,True,True,True
calibration,36,8,8,1,1,152,101,101,10,155648,155136,13532,13220,True,True,True,True,True,True,True,True
calibration,36,8,8,1,2,260,173,173,8,66560,66432,2711,2643,True,True,True,True,True,True,True,True
calibration,36,8,8,1,2,260,173,173,9,133120,132864,5387,5273,True,True,True,True,True,True,True,True
calibration,36,8,8,1,2,260,173,173,10,266240,265728,10674,10396,True,True,True,True,True,True,True,True
calibration,36,8,8,1,3,368,245,245,8,94208,94080,1444,1334,True,True,True,True,True,True,True,True
calibration,36,8,8,1,3,368,245,245,9,188416,188160,2669,2477,True,True,True,True,True,True,True,True
calibration,36,8,8,1,3,368,245,245,10,376832,376320,5088,4708,True,True,True,True,True,True,True,True
calibration,36,8,8,1,4,476,317,317,8,121856,121728,2422,2342,True,True,True,True,True,True,True,True
calibration,36,8,8,1,4,476,317,317,9,243712,243456,4949,4810,True,True,True,True,True,True,True,True
calibration,36,8,8,1,4,476,317,317,10,487424,486912,9754,9507,True,True,True,True,True,True,True,True
calibration,36,8,8,1,5,584,389,389,8,149504,149376,1416,1353,True,True,True,True,True,True,True,True
calibration,36,8,8,1,5,584,389,389,9,299008,298752,2638,2512,True,True,True,True,True,True,True,True
calibration,36,8,8,1,5,584,389,389,10,598016,597504,5265,5029,True,True,True,True,True,True,True,True
calibration,36,8,8,1,6,692,461,461,8,177152,177024,6301,3094,True,True,True,True,True,True,True,True
calibration,36,8,8,1,6,692,461,461,9,354304,354048,12533,6234,True,True,True,True,True,True,True,True
calibration,36,8,8,1,6,692,461,461,10,708608,708096,25120,12293,True,True,True,True,True,True,True,True
calibration,36,8,8,1,7,800,533,533,8,204800,204672,2928,2746,True,True,True,True,True,True,True,True
calibration,36,8,8,1,7,800,533,533,9,409600,409344,5458,5130,True,True,True,True,True,True,True,True
calibration,36,8,8,1,7,800,533,533,10,819200,818688,10872,10278,True,True,True,True,True,True,True,True
calibration,36,8,8,2,0,80,53,53,8,20480,20352,6041,5934,True,True,True,True,True,True,True,True
calibration,36,8,8,2,0,80,53,53,9,40960,40704,11829,11604,True,True,True,True,True,True,True,True
calibration,36,8,8,2,0,80,53,53,10,81920,81408,23331,22894,True,True,True,True,True,True,True,True
calibration,36,8,8,2,1,188,125,125,8,48128,48000,2822,2757,True,True,True,True,True,True,True,True
calibration,36,8,8,2,1,188,125,125,9,96256,96000,5206,5096,True,True,True,True,True,True,True,True
calibration,36,8,8,2,1,188,125,125,10,192512,192000,10082,9870,True,True,True,True,True,True,True,True
calibration,36,8,8,2,2,296,197,197,8,75776,75648,1374,1287,True,True,True,True,True,True,True,True
calibration,36,8,8,2,2,296,197,197,9,151552,151296,3342,3181,True,True,True,True,True,True,True,True
calibration,36,8,8,2,2,296,197,197,10,303104,302592,6837,6407,True,True,True,True,True,True,True,True
calibration,36,8,8,2,3,404,269,269,8,103424,103296,2953,2901,True,True,True,True,True,True,True,True
calibration,36,8,8,2,3,404,269,269,9,206848,206592,5530,5432,True,True,True,True,True,True,True,True
calibration,36,8,8,2,3,404,269,269,10,413696,413184,11386,11214,True,True,True,True,True,True,True,True
calibration,36,8,8,2,4,512,341,341,8,131072,130944,3016,2941,True,True,True,True,True,True,True,True
calibration,36,8,8,2,4,512,341,341,9,262144,261888,6048,5914,True,True,True,True,True,True,True,True
calibration,36,8,8,2,4,512,341,341,10,524288,523776,12132,11901,True,True,True,True,True,True,True,True
calibration,36,8,8,2,5,620,413,413,8,158720,158592,928,866,True,True,True,True,True,True,True,True
calibration,36,8,8,2,5,620,413,413,9,317440,317184,1849,1635,True,True,True,True,True,True,True,True
calibration,36,8,8,2,5,620,413,413,10,634880,634368,3779,3370,True,True,True,True,True,True,True,True
calibration,36,8,8,2,6,728,485,485,8,186368,186240,8391,8323,True,True,True,True,True,True,True,True
calibration,36,8,8,2,6,728,485,485,9,372736,372480,17205,17052,True,True,True,True,True,True,True,True
calibration,36,8,8,2,6,728,485,485,10,745472,744960,33974,33711,True,True,True,True,True,True,True,True
calibration,36,8,8,2,7,836,557,557,8,214016,213888,3193,3133,True,True,True,True,True,True,True,True
calibration,36,8,8,2,7,836,557,557,9,428032,427776,6574,6460,True,True,True,True,True,True,True,True
calibration,36,8,8,2,7,836,557,557,10,856064,855552,13646,13352,True,True,True,True,True,True,True,True
calibration,36,8,17,0,0,17,11,11,8,4352,4224,1182,1066,True,True,True,True,True,True,True,True
calibration,36,8,17,0,0,17,11,11,9,8704,8448,2306,2109,True,True,True,True,True,True,True,True
calibration,36,8,17,0,0,17,11,11,10,17408,16896,4290,3929,True,True,True,True,True,True,True,True
calibration,36,8,17,0,1,125,83,83,8,32000,31872,1866,1294,True,True,True,True,True,True,True,True
calibration,36,8,17,0,1,125,83,83,9,64000,63744,3551,2476,True,True,True,True,True,True,True,True
calibration,36,8,17,0,1,125,83,83,10,128000,127488,6694,4773,True,True,True,True,True,True,True,True
calibration,36,8,17,0,2,233,155,155,8,59648,59520,11337,11251,True,True,True,True,True,True,True,True
calibration,36,8,17,0,2,233,155,155,9,119296,119040,22741,22581,True,True,True,True,True,True,True,True
calibration,36,8,17,0,2,233,155,155,10,238592,238080,44494,44163,True,True,True,True,True,True,True,True
calibration,36,8,17,0,3,341,227,227,8,87296,87168,1933,1865,True,True,True,True,True,True,True,True
calibration,36,8,17,0,3,341,227,227,9,174592,174336,3896,3791,True,True,True,True,True,True,True,True
calibration,36,8,17,0,3,341,227,227,10,349184,348672,7834,7619,True,True,True,True,True,True,True,True
calibration,36,8,17,0,4,449,299,299,8,114944,114816,2661,2470,True,True,True,True,True,True,True,True
calibration,36,8,17,0,4,449,299,299,9,229888,229632,5354,4988,True,True,True,True,True,True,True,True
calibration,36,8,17,0,4,449,299,299,10,459776,459264,10123,9401,True,True,True,True,True,True,True,True
calibration,36,8,17,0,5,557,371,371,8,142592,142464,2148,2061,True,True,True,True,True,True,True,True
calibration,36,8,17,0,5,557,371,371,9,285184,284928,4257,4101,True,True,True,True,True,True,True,True
calibration,36,8,17,0,5,557,371,371,10,570368,569856,9062,8761,True,True,True,True,True,True,True,True
calibration,36,8,17,0,6,665,443,443,8,170240,170112,1853,1682,True,True,True,True,True,True,True,True
calibration,36,8,17,0,6,665,443,443,9,340480,340224,3823,3415,True,True,True,True,True,True,True,True
calibration,36,8,17,0,6,665,443,443,10,680960,680448,7361,6482,True,True,True,True,True,True,True,True
calibration,36,8,17,0,7,773,515,515,8,197888,197760,2193,1995,True,True,True,True,True,True,True,True
calibration,36,8,17,0,7,773,515,515,9,395776,395520,4029,3685,True,True,True,True,True,True,True,True
calibration,36,8,17,0,7,773,515,515,10,791552,791040,8095,7458,True,True,True,True,True,True,True,True
calibration,36,8,17,1,0,53,35,35,8,13568,13440,4050,3982,True,True,True,True,True,True,True,True
calibration,36,8,17,1,0,53,35,35,9,27136,26880,7953,7811,True,True,True,True,True,True,True,True
calibration,36,8,17,1,0,53,35,35,10,54272,53760,15374,15094,True,True,True,True,True,True,True,True
calibration,36,8,17,1,1,161,107,107,8,41216,41088,5179,5113,True,True,True,True,True,True,True,True
calibration,36,8,17,1,1,161,107,107,9,82432,82176,10369,10218,True,True,True,True,True,True,True,True
calibration,36,8,17,1,1,161,107,107,10,164864,164352,19674,19334,True,True,True,True,True,True,True,True
calibration,36,8,17,1,2,269,179,179,8,68864,68736,1941,1791,True,True,True,True,True,True,True,True
calibration,36,8,17,1,2,269,179,179,9,137728,137472,3763,3510,True,True,True,True,True,True,True,True
calibration,36,8,17,1,2,269,179,179,10,275456,274944,7710,7256,True,True,True,True,True,True,True,True
calibration,36,8,17,1,3,377,251,251,8,96512,96384,20261,20177,True,True,True,True,True,True,True,True
calibration,36,8,17,1,3,377,251,251,9,193024,192768,38744,38607,True,True,True,True,True,True,True,True
calibration,36,8,17,1,3,377,251,251,10,386048,385536,77619,77255,True,True,True,True,True,True,True,True
calibration,36,8,17,1,4,485,323,323,8,124160,124032,5537,5466,True,True,True,True,True,True,True,True
calibration,36,8,17,1,4,485,323,323,9,248320,248064,11310,11133,True,True,True,True,True,True,True,True
calibration,36,8,17,1,4,485,323,323,10,496640,496128,22449,22129,True,True,True,True,True,True,True,True
calibration,36,8,17,1,5,593,395,395,8,151808,151680,29787,29692,True,True,True,True,True,True,True,True
calibration,36,8,17,1,5,593,395,395,9,303616,303360,58884,58738,True,True,True,True,True,True,True,True
calibration,36,8,17,1,5,593,395,395,10,607232,606720,117309,116981,True,True,True,True,True,True,True,True
calibration,36,8,17,1,6,701,467,467,8,179456,179328,1070,963,True,True,True,True,True,True,True,True
calibration,36,8,17,1,6,701,467,467,9,358912,358656,2196,1949,True,True,True,True,True,True,True,True
calibration,36,8,17,1,6,701,467,467,10,717824,717312,4337,3866,True,True,True,True,True,True,True,True
calibration,36,8,17,1,7,809,539,539,8,207104,206976,3249,3182,True,True,True,True,True,True,True,True
calibration,36,8,17,1,7,809,539,539,9,414208,413952,6631,6493,True,True,True,True,True,True,True,True
calibration,36,8,17,1,7,809,539,539,10,828416,827904,13324,13044,True,True,True,True,True,True,True,True
calibration,36,8,17,2,0,89,59,59,8,22784,22656,910,785,True,True,True,True,True,True,True,True
calibration,36,8,17,2,0,89,59,59,9,45568,45312,1908,1671,True,True,True,True,True,True,True,True
calibration,36,8,17,2,0,89,59,59,10,91136,90624,4371,3154,True,True,True,True,True,True,True,True
calibration,36,8,17,2,1,197,131,131,8,50432,50304,878,675,True,True,True,True,True,True,True,True
calibration,36,8,17,2,1,197,131,131,9,100864,100608,1998,1273,True,True,True,True,True,True,True,True
calibration,36,8,17,2,1,197,131,131,10,201728,201216,4271,2851,True,True,True,True,True,True,True,True
calibration,36,8,17,2,2,305,203,203,8,78080,77952,533,340,True,True,True,True,True,True,True,True
calibration,36,8,17,2,2,305,203,203,9,156160,155904,1038,660,True,True,True,True,True,True,True,True
calibration,36,8,17,2,2,305,203,203,10,312320,311808,2907,2200,True,True,True,True,True,True,True,True
calibration,36,8,17,2,3,413,275,275,8,105728,105600,618,530,True,True,True,True,True,True,True,True
calibration,36,8,17,2,3,413,275,275,9,211456,211200,1153,976,True,True,True,True,True,True,True,True
calibration,36,8,17,2,3,413,275,275,10,422912,422400,2195,1866,True,True,True,True,True,True,True,True
calibration,36,8,17,2,4,521,347,347,8,133376,133248,355,252,True,True,True,True,True,True,True,True
calibration,36,8,17,2,4,521,347,347,9,266752,266496,601,435,True,True,True,True,True,True,True,True
calibration,36,8,17,2,4,521,347,347,10,533504,532992,1122,828,True,True,True,True,True,True,True,True
calibration,36,8,17,2,5,629,419,419,8,161024,160896,1284,714,True,True,True,True,True,True,True,True
calibration,36,8,17,2,5,629,419,419,9,322048,321792,2419,1322,True,True,True,True,True,True,True,True
calibration,36,8,17,2,5,629,419,419,10,644096,643584,4852,2609,True,True,True,True,True,True,True,True
calibration,36,8,17,2,6,737,491,491,8,188672,188544,794,699,True,True,True,True,True,True,True,True
calibration,36,8,17,2,6,737,491,491,9,377344,377088,1433,1257,True,True,True,True,True,True,True,True
calibration,36,8,17,2,6,737,491,491,10,754688,754176,2726,2393,True,True,True,True,True,True,True,True
calibration,36,8,17,2,7,845,563,563,8,216320,216192,510,363,True,True,True,True,True,True,True,True
calibration,36,8,17,2,7,845,563,563,9,432640,432384,1262,935,True,True,True,True,True,True,True,True
calibration,36,8,17,2,7,845,563,563,10,865280,864768,2545,1913,True,True,True,True,True,True,True,True
calibration,36,8,26,0,0,26,17,17,8,6656,6528,1888,1725,True,True,True,True,True,True,True,True
calibration,36,8,26,0,0,26,17,17,9,13312,13056,3509,3304,True,True,True,True,True,True,True,True
calibration,36,8,26,0,0,26,17,17,10,26624,26112,6901,6579,True,True,True,True,True,True,True,True
calibration,36,8,26,0,1,134,89,89,8,34304,34176,1367,1303,True,True,True,True,True,True,True,True
calibration,36,8,26,0,1,134,89,89,9,68608,68352,3443,3337,True,True,True,True,True,True,True,True
calibration,36,8,26,0,1,134,89,89,10,137216,136704,7989,7790,True,True,True,True,True,True,True,True
calibration,36,8,26,0,2,242,161,161,8,61952,61824,7780,7686,True,True,True,True,True,True,True,True
calibration,36,8,26,0,2,242,161,161,9,123904,123648,15197,14996,True,True,True,True,True,True,True,True
